"incubation_time_days","alpha","FL_ppm","deltaH_ppm","F0_ppm","Ft_ppm","growth_rate_day","growth_rate_year","TG_days","TG_years","growth_rate_error_day","growth_rate_error_year","TG_error_days","TG_error_years","growth_rate_SNR","Detection_Limit"
6,0.76,10000,1555,95,1650,0.0386963742546478,14.1241766029465,17.9124580509424,0.0490752275368284,0.00582055184970064,2.12450142514073,2.69431937356702,0.00738169691388225,6.64823117358503,"Above"
6,0.76,1e+05,1.56,95,96.56,3.42536949866879e-06,0.00125025986701411,202356.908015128,554.402487712679,1.61688571951032e-06,0.000590163287621265,95519.0366881817,261.695990926525,2.11849820759514,"Above"
6,0.76,1e+05,15.6,95,110.6,3.42568633514059e-05,0.0125037551232632,20233.8192335259,55.4351211877422,4.77333752650647e-06,0.00174226819717486,2819.37221342169,7.72430743403202,7.17671087811759,"Above"
6,0.76,1e+05,156,95,251,0.000342885900411698,0.12515335365027,2021.509720078,5.53838279473426,4.52475383290819e-05,0.0165153514901149,266.760279241627,0.730850080114046,7.57800121451723,"Above"
6,0.76,1e+05,1555,95,1650,0.00344981424641907,1.25918219994296,200.923044270989,0.550474093893119,0.000459243334898972,0.167623817238125,26.7471122553459,0.0732797596036875,7.5119527802793,"Above"
7,0.56,3700,1.56,95,96.56,0.000112769405445526,0.0411608329876171,6146.58894246607,16.8399697053865,5.53964847989686e-05,0.0202197169516235,3019.43084271478,8.27241326771172,2.03567800113602,"Above"
7,0.56,3700,15.6,95,110.6,0.00113172003034241,0.413077811074981,612.472309383997,1.67800632707944,0.000221100290236146,0.0807016059361931,119.656630381837,0.327826384607774,5.11858229192591,"Above"
7,0.56,3700,156,95,251,0.0117421062061441,4.28586876524261,59.0309070954622,0.161728512590308,0.00231710036661498,0.845741633814469,11.6487224754396,0.0319143081518894,5.0675863572099,"Above"
7,0.56,3700,1555,95,1650,0.220618644162086,80.5258051191615,3.14183410560123,0.00860776467288009,0.0996400041081671,36.368601499481,1.41897510239112,0.00388760302024964,2.21415731700078,"Above"
7,0.56,10000,1.56,95,96.56,4.04884151340257e-05,0.0147782715239194,17119.6422054425,46.9031293299795,1.97759129908614e-05,0.00721820824166442,8361.8129672108,22.9090766224953,2.04736009673666,"Above"
7,0.56,10000,15.6,95,110.6,0.000405401463319401,0.147971534111582,1709.77967095753,4.68432786563706,7.6114034635442e-05,0.0277816226419363,321.010753214042,0.879481515654909,5.32623799620036,"Above"
7,0.56,10000,156,95,251,0.00410673466079003,1.49895815118836,168.783044879408,0.462419301039475,0.000758241450116291,0.276758129292446,31.1630312828114,0.0853781678981134,5.4161305216962,"Above"
7,0.56,10000,1555,95,1650,0.0474201701802304,17.3083621157841,14.6171381908899,0.0400469539476436,0.0102319608572161,3.73466571288388,3.15397404195857,0.00864102477248923,4.63451442416213,"Above"
7,0.56,1e+05,1.56,95,96.56,3.98641002183496e-06,0.00145503965796976,173877.543143665,476.376830530588,1.9425520973436e-06,0.000709031515530416,84729.414251072,232.135381509786,2.05215089329459,"Above"
7,0.56,1e+05,15.6,95,110.6,3.98691069147651e-05,0.0145522240238893,17385.5707889771,47.6317007917181,7.35806223389779e-06,0.00268569271537269,3208.60239258967,8.79069148654705,5.41842480362459,"Above"
7,0.56,1e+05,156,95,251,0.000399192662815437,0.145705321927634,1736.37254670789,4.75718505947368,7.15294084819192e-05,0.0261082340959005,311.132224460956,0.852417053317689,5.58081873298788,"Above"
7,0.56,1e+05,1555,95,1650,0.00402988686173043,1.47090870453161,172.00164777388,0.471237391161316,0.000731122800007901,0.266859822002884,31.2054235369808,0.0854943110602213,5.51191518262989,"Above"
7,0.76,3700,1.56,95,96.56,8.20467962767918e-05,0.029947080641029,8448.19312897428,23.1457345999295,3.89005138205691e-05,0.0141986875445077,4005.50744801551,10.9739930082617,2.10914428162151,"Above"
7,0.76,3700,15.6,95,110.6,0.000822596185669142,0.300247607769237,842.633594266066,2.30858518977004,0.000120598308337917,0.0440183825433396,123.535931466207,0.338454606756731,6.82095957236999,"Above"
7,0.76,3700,156,95,251,0.00844721760383178,3.0832344253986,82.0562714337469,0.224811702558211,0.00121037698592062,0.441787599861026,11.7576019882346,0.032212608186944,6.97899720673125,"Above"
7,0.76,3700,1555,95,1650,0.121340810287784,44.2893957550413,5.71239947150514,0.015650409510973,0.0265774569607568,9.70077179067624,1.25119529642586,0.00342793231897495,4.56555382506879,"Above"
7,0.76,10000,1.56,95,96.56,2.96975759852192e-05,0.010839615234605,23340.1938563919,63.9457365928545,1.40340230599075e-05,0.00512241841686624,11029.7493292497,30.218491313013,2.11611281087741,"Above"
7,0.76,10000,15.6,95,110.6,0.000297253939156825,0.108497687792241,2331.83513909384,6.38858942217489,4.19838130209096e-05,0.015324091752632,329.345780086207,0.902317205715635,7.08020348244168,"Above"
7,0.76,10000,156,95,251,0.00300074507695587,1.09527195308889,230.99169132458,0.632853948834467,0.000405455147988001,0.14799112901562,31.2111718883555,0.0855100599680974,7.40092977446836,"Above"
7,0.76,10000,1555,95,1650,0.0331683207896981,12.1064370882398,20.8978677260994,0.0572544321262998,0.00498904444260055,1.8210012215492,3.14337260249486,0.00861197973286263,6.64823117358503,"Above"
7,0.76,1e+05,1.56,95,96.56,2.93603099885896e-06,0.00107165131458352,236083.059350983,646.802902331459,1.38590204529456e-06,0.000505854246532513,111438.876136212,305.31198941428,2.11849820759514,"Above"
7,0.76,1e+05,15.6,95,110.6,2.93630257297765e-05,0.0107175043913684,23606.1224391135,64.6743080523659,4.09143216557698e-06,0.0014933727404356,3289.2675823253,9.01169200637069,7.17671087811759,"Above"
7,0.76,1e+05,156,95,251,0.000293902200352884,0.107274303128803,2358.42800675767,6.46144659385663,3.87836042820702e-05,0.0141560155629556,311.220325781898,0.85265842679972,7.57800121451724,"Above"
7,0.76,1e+05,1555,95,1650,0.00295698363978777,1.07929902852254,234.410218316153,0.642219776208639,0.000393637144199118,0.143677557632678,31.2049642979036,0.0854930528709688,7.5119527802793,"Above"
8,0.56,3700,1.56,95,96.56,9.86732297648355e-05,0.036015728864165,7024.67307710408,19.2456796632989,4.84719241990975e-05,0.0176922523326706,3450.77810595975,9.45418659167054,2.03567800113602,"Above"
8,0.56,3700,15.6,95,110.6,0.000990255026549613,0.361443084690609,699.96835358171,1.91772151666222,0.000193462753956627,0.070613905194169,136.7504347221,0.374658725266027,5.11858229192591,"Above"
8,0.56,3700,156,95,251,0.0102743429303761,3.75013516958728,67.4638938233854,0.184832585817494,0.00202746282078811,0.74002392958766,13.3128256862167,0.0364734950307308,5.0675863572099,"Above"
8,0.56,3700,1555,95,1650,0.193041313641826,70.4600794792664,3.59066754925855,0.00983744534043438,0.0871850035946462,31.8225263120459,1.62168583130413,0.0044429748802853,2.21415731700078,"Above"
8,0.56,10000,1.56,95,96.56,3.54273632422725e-05,0.0129309875834295,19565.3053776486,53.6035763771195,1.73039238670037e-05,0.00631593221145637,9556.35767681234,26.1818018542804,2.04736009673666,"Above"
8,0.56,10000,15.6,95,110.6,0.000354726280404476,0.129475092347634,1954.03390966574,5.35351756072806,6.65997803060118e-05,0.0243089198116943,366.869432244619,1.00512173217704,5.32623799620036,"Above"
8,0.56,10000,156,95,251,0.00359339282819128,1.31158838228982,192.89490843361,0.528479201187971,0.000663461268851755,0.24216336313089,35.6148928946416,0.0975750490264154,5.4161305216962,"Above"
8,0.56,10000,1555,95,1650,0.0414926489077016,15.1448168513111,16.7053007895885,0.0457679473687356,0.0089529657500641,3.2678324987734,3.60454176223837,0.00987545688284484,4.63451442416213,"Above"
8,0.56,1e+05,1.56,95,96.56,3.48810876910559e-06,0.00127315970072354,198717.192164188,544.430663463529,1.69973308517565e-06,0.000620402576089114,96833.6162869394,265.297578868327,2.05215089329459,"Above"
8,0.56,1e+05,15.6,95,110.6,3.48854685504195e-05,0.0127331960209031,19869.223758831,54.4362294762492,6.43830445466057e-06,0.00234998112595111,3666.97416295963,10.0465045560538,5.41842480362459,"Above"
8,0.56,1e+05,156,95,251,0.000349293579963507,0.12749215668668,1984.42576766616,5.43678292511278,6.25882324216793e-05,0.0228447048339129,355.579685098236,0.974190918077358,5.58081873298788,"Above"
8,0.56,1e+05,1555,95,1650,0.00352615100401412,1.28704511646515,196.573311741578,0.538557018470076,0.000639732450006913,0.233502344252523,35.6633411851209,0.0977077840688244,5.51191518262989,"Above"
8,0.76,3700,1.56,95,96.56,7.17909467421928e-05,0.0262036955609004,9655.07786168489,26.4522681142052,3.4037949592998e-05,0.0124238516014443,4577.72279773202,12.5417062951562,2.10914428162151,"Above"
8,0.76,3700,15.6,95,110.6,0.000719771662460499,0.262716656798082,963.009822018361,2.63838307402291,0.000105523519795677,0.0385160847254222,141.183921675665,0.386805264864835,6.82095957237,"Above"
8,0.76,3700,156,95,251,0.00739131540335281,2.69783012222377,93.7785959242821,0.256927660066526,0.00105907986268054,0.386564149878397,13.4372594151252,0.0368144093565075,6.97899720673125,"Above"
8,0.76,3700,1555,95,1650,0.106173209001811,38.7532212856612,6.52845653886302,0.0178861822982548,0.0232552748406622,8.48817531684171,1.42993748162955,0.00391763693597137,4.56555382506879,"Above"
8,0.76,10000,1.56,95,96.56,2.59853789870668e-05,0.00948466333027939,26674.5072644479,73.0808418204051,1.22797701774191e-05,0.00448211611475796,12605.4278048568,34.5354186434434,2.11611281087741,"Above"
8,0.76,10000,15.6,95,110.6,0.000260097196762222,0.094935476818211,2664.95444467867,7.30124505391416,3.67358363932959e-05,0.013408580283553,376.395177241379,1.03121966367501,7.08020348244168,"Above"
8,0.76,10000,156,95,251,0.00262565194233639,0.958362958952782,263.990504370949,0.72326165581082,0.000354773254489501,0.129492237888668,35.6699107295492,0.0977257828206827,7.40092977446836,"Above"
8,0.76,10000,1555,95,1650,0.0290222806909859,10.5931324522098,23.8832774012565,0.0654336367157712,0.00436541388727548,1.59337606885555,3.5924258314227,0.00984226255184301,6.64823117358503,"Above"
8,0.76,1e+05,1.56,95,96.56,2.56902712400159e-06,0.000937694900260582,269809.210686837,739.203316950239,1.21266428963274e-06,0.000442622465715949,127358.715584242,348.927987902034,2.11849820759514,"Above"
8,0.76,1e+05,15.6,95,110.6,2.56926475135544e-05,0.00937781634244737,26978.4256447012,73.9134949169896,3.58000314487985e-06,0.00130670114788115,3759.16295122891,10.2990765787094,7.1767108781176,"Above"
8,0.76,1e+05,156,95,251,0.000257164425308773,0.0938650152377023,2695.34629343734,7.38451039297901,3.39356537468114e-05,0.0123865136175862,355.680372322169,0.974466773485394,7.57800121451724,"Above"
8,0.76,1e+05,1555,95,1650,0.0025873606848143,0.94438664995722,267.897392361318,0.733965458524159,0.000344432501174229,0.125717862928593,35.6628163404613,0.09770634613825,7.5119527802793,"Above"
9,0.56,3700,1.56,95,96.56,8.77095375687427e-05,0.0320139812125911,7902.75721174209,21.6513896212112,4.30861548436422e-05,0.0157264465179294,3882.12536920472,10.6359599156294,2.03567800113602,"Above"
9,0.56,3700,15.6,95,110.6,0.000880226690266322,0.321282741947208,787.464397779424,2.157436706245,0.000171966892405891,0.0627679157281502,153.844239062362,0.42149106592428,5.11858229192591,"Above"
9,0.56,3700,156,95,251,0.00913274927144544,3.33345348407759,75.8968805513086,0.207936659044681,0.00180218917403388,0.657799048522365,14.9769288969938,0.0410326819095721,5.0675863572099,"Above"
9,0.56,3700,1555,95,1650,0.171592278792734,62.6311817593479,4.03950099291587,0.0110671260079887,0.0774977809730188,28.2866900551519,1.82439656021715,0.00499834674032096,2.21415731700078,"Above"
9,0.56,10000,1.56,95,96.56,3.14909895486867e-05,0.0114942111852706,22010.9685498547,60.3040234242594,1.53812656595589e-05,0.00561416196573899,10750.9023864139,29.4545270860654,2.04736009673666,"Above"
9,0.56,10000,15.6,95,110.6,0.000315312249248423,0.115088970975675,2198.28814837396,6.02270725581907,5.91998047164549e-05,0.021607928721506,412.728111275196,1.13076194869917,5.32623799620036,"Above"
9,0.56,10000,156,95,251,0.00319412695839225,1.16585633981317,217.006771987811,0.594539101336468,0.000589743350090449,0.215256322783014,40.0667545064718,0.109771930154717,5.4161305216962,"Above"
9,0.56,10000,1555,95,1650,0.0368823545846236,13.4620594233876,18.793463388287,0.0514889407898275,0.00795819177783476,2.90473999890969,4.05510948251816,0.0111098889932004,4.63451442416213,"Above"
9,0.56,1e+05,1.56,95,96.56,3.10054112809386e-06,0.00113169751175426,223556.841184712,612.484496396471,1.51087385348947e-06,0.000551468956523657,108937.818322807,298.459776226868,2.05215089329459,"Above"
9,0.56,1e+05,15.6,95,110.6,3.10093053781507e-05,0.011318396463025,22352.8767286848,61.2407581607804,5.72293729303162e-06,0.00208887211195654,4125.34593332958,11.3023176255605,5.41842480362459,"Above"
9,0.56,1e+05,156,95,251,0.000310483182189784,0.113326361499271,2232.47898862444,6.11638079075188,5.5633984374826e-05,0.0203064042968115,400.027145735515,1.09596478283703,5.58081873298788,"Above"
9,0.56,1e+05,1555,95,1650,0.00313435644801255,1.14404010352458,221.144975709275,0.605876645778835,0.000568651066672812,0.207557639335576,40.121258833261,0.109921257077427,5.51191518262989,"Above"
9,0.76,3700,1.56,95,96.56,6.38141748819492e-05,0.0232921738319115,10861.9625943955,29.7588016284808,3.0255955193776e-05,0.0110434236457282,5149.93814744852,14.1094195820507,2.10914428162151,"Above"
9,0.76,3700,15.6,95,110.6,0.000639797033298221,0.233525917153851,1083.38604977066,2.96818095827577,9.37986842628242e-05,0.0342365197559308,158.831911885123,0.435155922972939,6.82095957237,"Above"
9,0.76,3700,156,95,251,0.00657005813631361,2.39807121975447,105.500920414817,0.289043617574842,0.000941404322382703,0.343612577669687,15.1169168420159,0.0414162105260709,6.97899720673125,"Above"
9,0.76,3700,1555,95,1650,0.0943761857793879,34.4473078094766,7.34451360622089,0.0201219550855367,0.020671355413922,7.54504472608152,1.60867966683324,0.00440734155296779,4.56555382506879,"Above"
9,0.76,10000,1.56,95,96.56,2.30981146551705e-05,0.00843081184913724,30008.8206725039,82.2159470479558,1.09153512688169e-05,0.00398410321311819,14181.106280464,38.8523459738739,2.11611281087741,"Above"
9,0.76,10000,15.6,95,110.6,0.000231197508233086,0.0843870905050764,2998.0737502635,8.21390068565343,3.26540767940408e-05,0.0119187380298249,423.444574396552,1.16012212163439,7.08020348244168,"Above"
9,0.76,10000,156,95,251,0.00233391283763234,0.851878185735806,296.989317417318,0.813669362787172,0.000315354003990667,0.115104211456594,40.1286495707428,0.109941505673268,7.40092977446836,"Above"
9,0.76,10000,1555,95,1650,0.0257975828364319,9.41611773529764,26.8686870764136,0.0736128413052426,0.00388036789980043,1.41633428342716,4.04147906035053,0.0110725453708234,6.64823117358503,"Above"
9,0.76,1e+05,1.56,95,96.56,2.28357966577919e-06,0.000833506578009406,303535.362022692,831.603731569019,1.07792381300688e-06,0.00039344219174751,143278.555032273,392.543986389788,2.11849820759514,"Above"
9,0.76,1e+05,15.6,95,110.6,2.28379089009373e-05,0.00833583674884211,30350.7288502888,83.1526817816133,3.18222501767098e-06,0.00116151213144991,4229.05832013253,11.586461151048,7.17671087811759,"Above"
9,0.76,1e+05,156,95,251,0.000228590600274465,0.0834355691001798,3032.264580117,8.30757419210138,3.01650255527213e-05,0.0110102343267433,400.14041886244,1.09627512017107,7.57800121451724,"Above"
9,0.76,1e+05,1555,95,1650,0.00229987616427938,0.839454799961973,301.384566406483,0.825711140839679,0.000306162223265981,0.111749211492083,40.1206683830189,0.109919639405531,7.5119527802793,"Above"
10,0.56,3700,1.56,95,96.56,7.89385838118684e-05,0.028812583091332,8780.8413463801,24.0570995791236,3.8777539359278e-05,0.0141538018661365,4313.47263244968,11.8177332395882,2.03567800113602,"Above"
10,0.56,3700,15.6,95,110.6,0.00079220402123969,0.289154467752487,874.960441977138,2.39715189582778,0.000154770203165302,0.0564911241553352,170.938043402625,0.468323406582534,5.11858229192591,"Above"
10,0.56,3700,156,95,251,0.0082194743443009,3.00010813566983,84.3298672792318,0.231040732271868,0.00162197025663049,0.592019143670128,16.6410321077709,0.0455918687884135,5.0675863572099,"Above"
10,0.56,3700,1555,95,1650,0.154433050913461,56.3680635834131,4.48833443657319,0.012296806675543,0.069748002875717,25.4580210496367,2.02710728913017,0.00555371860035663,2.21415731700079,"Above"
10,0.56,10000,1.56,95,96.56,2.8341890593818e-05,0.0103447900667436,24456.6317220608,67.0044704713994,1.3843139093603e-05,0.00505274576916509,11945.4470960154,32.7272523178505,2.04736009673666,"Above"
10,0.56,10000,15.6,95,110.6,0.000283781024323581,0.103580073878107,2442.54238708218,6.69189695091008,5.32798242448094e-05,0.0194471358493554,458.586790305774,1.2564021652213,5.32623799620036,"Above"
10,0.56,10000,156,95,251,0.00287471426255302,1.04927070583185,241.118635542012,0.660599001484964,0.000530769015081404,0.193730690504712,44.518616118302,0.121968811283019,5.4161305216962,"Above"
10,0.56,10000,1555,95,1650,0.0331941191261613,12.1158534810489,20.8816259869856,0.0572099342109195,0.00716237260005128,2.61426599901872,4.50567720279796,0.0123443211035561,4.63451442416213,"Above"
10,0.56,1e+05,1.56,95,96.56,2.79048701528447e-06,0.00101852776057883,248396.490205235,680.538329329412,1.35978646814052e-06,0.000496322060871291,121042.020358674,331.621973585409,2.05215089329459,"Above"
10,0.56,1e+05,15.6,95,110.6,2.79083748403356e-05,0.0101865568167225,24836.5296985387,68.0452868453115,5.15064356372845e-06,0.00187998490076089,4583.71770369953,12.5581306950672,5.41842480362459,"Above"
10,0.56,1e+05,156,95,251,0.000279434863970806,0.101993725349344,2480.53220958271,6.79597865639097,5.00705859373434e-05,0.0182757638671304,444.474606372795,1.2177386475967,5.58081873298788,"Above"
10,0.56,1e+05,1555,95,1650,0.0028209208032113,1.02963609317212,245.716639676972,0.673196273087595,0.000511785960005531,0.186801875402019,44.5791764814011,0.12213473008603,5.51191518262989,"Above"
